PPI,trp1,his1
DBD:alphaMCL1:AD:2CDP06,10218.0,594.0
DBD:BECM01:AD:BCDP01,12410.0,8275.0
DBD:Bcl-2:AD:BCDP01,5018.0,10889.0
DBD:Bcl-B:AD:BCDP01,29484.0,148095.0
DBD:Bcl-w:AD:BCDP01,3623.0,5193.0
DBD:Bcl-xL:AD:BCDP01,3051.0,5946.0
DBD:Bfl-1:AD:BCDP01,7443.0,17342.0
DBD:FECM04:AD:BCDP01,8442.0,1438.0
DBD:Mcl1[151-321]:AD:BCDP01,11477.0,30617.0
DBD:XCDP07:AD:BCDP01,6804.0,6258.0
DBD:alphaBCL2:AD:BCDP01,6432.0,725.0
DBD:alphaBCLB:AD:BCDP01,13886.0,5989.0
DBD:alphaBFL1:AD:BCDP01,12476.0,3366.0
DBD:alphaMCL1:AD:BCDP01,9809.0,2744.0
DBD:Bcl-2:AD:BECM01,4774.0,2030.0
DBD:Bcl-B:AD:BECM01,20283.0,77386.0
DBD:Bcl-w:AD:BECM01,4308.0,729.0
DBD:Bcl-xL:AD:BECM01,1878.0,1517.0
DBD:Bfl-1:AD:BECM01,7589.0,18056.0
DBD:FECM04:AD:BECM01,7248.0,874.0
DBD:Mcl1[151-321]:AD:BECM01,7968.0,5212.0
DBD:XCDP07:AD:BECM01,6572.0,3630.0
DBD:alphaBCL2:AD:BECM01,5870.0,603.0
DBD:alphaBCLB:AD:BECM01,10330.0,3393.0
DBD:alphaBFL1:AD:BECM01,10172.0,1822.0
DBD:alphaMCL1:AD:BECM01,9565.0,1704.0
DBD:Bcl-B:AD:Bcl-2,11240.0,3774.0
DBD:Bcl-w:AD:Bcl-2,2599.0,151.0
DBD:Bcl-xL:AD:Bcl-2,876.0,336.0
DBD:Bfl-1:AD:Bcl-2,5096.0,1584.0
DBD:FECM04:AD:Bcl-2,2777.0,3407.0
DBD:Mcl1[151-321]:AD:Bcl-2,4098.0,1687.0
DBD:XCDP07:AD:Bcl-2,3256.0,6120.0
DBD:alphaBCL2:AD:Bcl-2,2649.0,3522.0
DBD:alphaBCLB:AD:Bcl-2,6562.0,1534.0
DBD:alphaBFL1:AD:Bcl-2,4698.0,4483.0
DBD:alphaMCL1:AD:Bcl-2,3453.0,586.0
DBD:Bcl-w:AD:Bcl-B,9904.0,1535.0
DBD:Bcl-xL:AD:Bcl-B,9712.0,3060.0
DBD:Bfl-1:AD:Bcl-B,20127.0,13658.0
DBD:FECM04:AD:Bcl-B,22935.0,6240.0
DBD:Mcl1[151-321]:AD:Bcl-B,19552.0,14078.0
DBD:XCDP07:AD:Bcl-B,24752.0,212432.0
DBD:alphaBCL2:AD:Bcl-B,16502.0,2192.0
DBD:alphaBCLB:AD:Bcl-B,30109.0,164246.0
DBD:alphaBFL1:AD:Bcl-B,34596.0,12615.0
DBD:alphaMCL1:AD:Bcl-B,27384.0,12004.0
DBD:Bcl-xL:AD:Bcl-w,527.0,45.0
DBD:Bfl-1:AD:Bcl-w,2496.0,3366.0
DBD:FECM04:AD:Bcl-w,3650.0,664.0
DBD:Mcl1[151-321]:AD:Bcl-w,2013.0,644.0
DBD:XCDP07:AD:Bcl-w,2188.0,2028.0
DBD:alphaBCL2:AD:Bcl-w,2669.0,459.0
DBD:alphaBCLB:AD:Bcl-w,4554.0,417.0
DBD:alphaBFL1:AD:Bcl-w,3986.0,617.0
DBD:alphaMCL1:AD:Bcl-w,3012.0,177.0
DBD:Bfl-1:AD:Bcl-xL,2425.0,1328.0
DBD:FECM04:AD:Bcl-xL,2706.0,2183.0
DBD:Mcl1[151-321]:AD:Bcl-xL,1936.0,607.0
DBD:XCDP07:AD:Bcl-xL,2145.0,3030.0
DBD:alphaBCL2:AD:Bcl-xL,1579.0,209.0
DBD:alphaBCLB:AD:Bcl-xL,4418.0,985.0
DBD:alphaBFL1:AD:Bcl-xL,3066.0,3875.0
DBD:alphaMCL1:AD:Bcl-xL,2322.0,338.0
DBD:FECM04:AD:Bfl-1,8501.0,16861.0
DBD:Mcl1[151-321]:AD:Bfl-1,7282.0,3466.0
DBD:XCDP07:AD:Bfl-1,5969.0,5830.0
DBD:alphaBCL2:AD:Bfl-1,5781.0,775.0
DBD:alphaBCLB:AD:Bfl-1,11961.0,4222.0
DBD:alphaBFL1:AD:Bfl-1,10719.0,45510.0
DBD:alphaMCL1:AD:Bfl-1,5932.0,5662.0
DBD:Mcl1[151-321]:AD:FECM04,8777.0,7380.0
DBD:XCDP07:AD:FECM04,8574.0,2467.0
DBD:alphaBCL2:AD:FECM04,6238.0,506.0
DBD:alphaBCLB:AD:FECM04,14578.0,2742.0
DBD:alphaBFL1:AD:FECM04,11538.0,1759.0
DBD:alphaMCL1:AD:FECM04,7601.0,1114.0
DBD:XCDP07:AD:Mcl1[151-321],10848.0,48913.0
DBD:alphaBCL2:AD:Mcl1[151-321],8939.0,762.0
DBD:alphaBCLB:AD:Mcl1[151-321],21979.0,8049.0
DBD:alphaBFL1:AD:Mcl1[151-321],16689.0,9164.0
DBD:alphaMCL1:AD:Mcl1[151-321],11830.0,46823.0
DBD:alphaBCL2:AD:XCDP07,1770.0,77.0
DBD:alphaBCLB:AD:XCDP07,4159.0,498.0
DBD:alphaBFL1:AD:XCDP07,2509.0,235.0
DBD:alphaMCL1:AD:XCDP07,3279.0,298.0
DBD:alphaBCLB:AD:alphaBCL2,19627.0,1598.0
DBD:alphaBFL1:AD:alphaBCL2,15257.0,1725.0
DBD:alphaMCL1:AD:alphaBCL2,8717.0,882.0
DBD:alphaBFL1:AD:alphaBCLB,12279.0,1669.0
DBD:alphaMCL1:AD:alphaBCLB,8230.0,1790.0
DBD:alphaMCL1:AD:alphaBFL1,13820.0,2100.0
